2014-01-05 02:00:01.110,12155.7500000
2014-01-05 02:00:33.831,12155.7500000
2014-01-05 02:01:08.202,12155.7500000
2014-01-05 02:01:42.418,12155.7500000
2014-01-05 02:02:15.859,12155.7500000
2014-01-05 02:02:56.735,12155.7500000
2014-01-05 02:03:20.377,12155.7500000
2014-01-05 02:03:51.149,12155.7500000
2014-01-05 02:04:21.599,12155.7500000
2014-01-05 02:04:55.148,12155.7500000
2014-01-05 02:05:23.213,12155.7500000
2014-01-05 02:05:56.629,12155.7500000
2014-01-05 02:06:29.798,12155.7500000
2014-01-05 02:07:05.141,12155.7500000
2014-01-05 02:07:45.439,12155.7500000
2014-01-05 02:08:28.856,12155.7500000
2014-01-05 02:09:14.574,12155.7500000
2014-01-05 02:10:00.663,12155.7500000
2014-01-05 02:10:48.780,12155.7500000
2014-01-05 02:11:33.109,12155.7500000
2014-01-05 02:12:21.008,12155.7500000
2014-01-05 02:13:02.380,12155.7500000
2014-01-05 02:13:36.853,12155.7500000
2014-01-05 02:14:15.708,12155.7500000
2014-01-05 02:15:06.541,12155.7500000
2014-01-05 02:15:54.234,12155.7500000
2014-01-05 02:16:40.654,12155.7500000
2014-01-05 02:17:30.721,12155.7500000
2014-01-05 02:18:25.406,12155.7500000
2014-01-05 02:19:18.482,12155.7500000
2014-01-05 02:20:06.868,12155.7500000
2014-01-05 02:20:53.456,12155.7500000
2014-01-05 02:21:31.540,12155.7500000
2014-01-05 02:22:02.456,12155.7500000
2014-01-05 02:22:34.378,12155.7500000
2014-01-05 02:23:04.486,12155.7500000
2014-01-05 02:23:41.491,12155.7500000
2014-01-05 02:24:18.183,12155.7500000
2014-01-05 02:24:57.526,12155.7500000
2014-01-05 02:25:26.526,12155.7500000
2014-01-05 02:26:16.515,12155.7500000
2014-01-05 02:27:05.046,12155.7500000
2014-01-05 02:28:00.501,12155.7500000
2014-01-05 02:28:50.220,12155.7500000
2014-01-05 02:29:38.438,12155.7500000
2014-01-05 02:30:42.993,12155.7500000
2014-01-05 02:31:32.277,12155.7500000
2014-01-05 02:32:20.279,12155.7500000
2014-01-05 02:33:06.669,12155.7500000
2014-01-05 02:34:07.748,12155.7500000
2014-01-05 02:34:58.231,12155.7500000
2014-01-05 02:35:38.471,12155.7500000
2014-01-05 02:36:20.438,12155.7500000
2014-01-05 02:37:02.132,12155.7500000
2014-01-05 02:37:44.305,12155.7500000
2014-01-05 02:38:29.343,12155.7500000
2014-01-05 02:39:26.402,12155.7500000
2014-01-05 02:40:11.110,12155.7500000
2014-01-05 02:41:08.844,12155.7500000
2014-01-05 02:41:50.544,12155.7500000
2014-01-05 02:42:24.613,12155.7500000
2014-01-05 02:43:02.424,12155.7500000
2014-01-05 02:43:37.585,12155.7500000
2014-01-05 02:44:10.820,12155.7500000
2014-01-05 02:44:40.242,12155.7500000
2014-01-05 02:45:07.773,12155.7500000
2014-01-05 02:45:48.287,12155.7500000
2014-01-05 02:46:29.029,12155.7500000
2014-01-05 02:47:15.179,12155.7500000
2014-01-05 02:48:01.872,12155.7500000
2014-01-05 02:48:36.739,12155.7500000
2014-01-05 02:49:15.566,12155.7500000
2014-01-05 02:49:53.388,12155.7500000
2014-01-05 02:50:34.946,12155.7500000
2014-01-05 02:51:20.567,12155.7500000
2014-01-05 02:52:07.911,12155.7500000
2014-01-05 02:53:01.041,12155.7500000
2014-01-05 02:53:40.015,12155.7500000
2014-01-05 02:54:10.075,12155.7500000
2014-01-05 02:54:48.943,12155.7500000
2014-01-05 02:55:18.292,12155.7500000
2014-01-05 02:55:54.348,12155.7500000
2014-01-05 02:56:18.829,12155.7500000
2014-01-05 02:57:04.692,12155.7500000
2014-01-05 02:57:52.538,12155.7500000
2014-01-05 02:58:42.464,12155.7500000
2014-01-05 02:59:23.088,12155.7500000
2014-01-05 02:59:57.899,12155.7500000
2014-01-05 03:00:29.630,12155.7500000
2014-01-05 03:01:02.421,12155.7500000
2014-01-05 03:01:27.493,12155.7500000
2014-01-05 03:02:05.616,12155.7500000
2014-01-05 03:02:47.358,12155.7500000
2014-01-05 03:03:26.403,12155.7500000
2014-01-05 03:04:01.010,12155.7500000
2014-01-05 03:04:35.836,12155.7500000
2014-01-05 03:05:02.534,12155.7500000
2014-01-05 03:05:37.803,12155.7500000
2014-01-05 03:06:15.709,12155.7500000
2014-01-05 03:06:46.815,12155.7500000
2014-01-05 03:07:21.752,12155.7500000
2014-01-05 03:08:02.785,12155.7500000
2014-01-05 03:08:53.694,12155.7500000
2014-01-05 03:09:45.936,12155.7500000
2014-01-05 03:10:22.808,12155.7500000
2014-01-05 03:10:57.684,12155.7500000
2014-01-05 03:11:31.241,12155.7500000
2014-01-05 03:12:09.509,12155.7500000
2014-01-05 03:12:42.800,12155.7500000
2014-01-05 03:13:14.431,12155.7500000
2014-01-05 03:13:56.162,12155.7500000
2014-01-05 03:14:40.851,12155.7500000
2014-01-05 03:15:21.016,12155.7500000
2014-01-05 03:15:57.693,12155.7500000
2014-01-05 03:16:43.297,12155.7500000
